movieId,title,genres,tag,imdbId,tmdbId,director,cast,keywords
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,,51380,18724.0,nathanjuran,"['allisonhayes', 'williamhudson', 'yvettevickers']","['infidelity', 'california', 'kidnapping', 'alien', 'ufo', 'revenge', 'mistress', 'desert', 'psychotronic', 'giant', 'chryslerimperial']"
71304,Thirst (Bakjwi) (2009),Drama|Horror,,762073,22536.0,parkchan-wook,"['songkang-ho', 'kimok-vin', 'kimhae-sook']","['vampire', 'priest', 'selfmutilation', 'childhoodfriends', 'bloodtransfusion', 'confessional', 'catholicguilt', 'lesion', 'jumpingoffabuilding']"
71327,Bright Star (2009),Drama|Romance,,810784,29963.0,janecampion,"['abbiecornish', 'benwhishaw', 'paulschneider']","['london,england', 'poet', 'duringcreditsstinger', 'womandirector', '19thcentury']"
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,,450336,30685.0,joelschumacher,"['dominicpurcell', 'henrycavill', 'michaelfassbender']","['farm', 'nazi', 'immortality', 'ritual', 'barn', 'rifle', 'westvirginia', 'iraqwarveteran', 'revenge', 'occult', 'lunareclipse']"
71379,Paranormal Activity (2009),Horror|Thriller,,1179904,23827.0,orenpeli,"['katiefeatherston', 'micahsloat', 'markfredrichs']","['haunting', 'psychic', 'entity', 'demonicpossession', 'foundfootage', 'horrified']"
71429,World's Greatest Dad (2009),Comedy|Drama,,1262981,20178.0,bobcatgoldthwait,"['robinwilliams', 'alexiegilmore', 'darylsabara']","['highschool', 'adolescence', 'poetry', 'lie', 'rejection', 'teacher', 'vulgarity']"
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,,1087578,25050.0,hirokazukore-eda,"['hiroshiabe', 'yuinatsukawa', 'you']","['familyrelationships', 'bereavement', 'familyreunion', 'familygathering', 'fathersonconflict', 'fathersonrelationship', 'mothersonrelationship']"
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,,41842,91262.0,georgesfranju,"['georgeshubert', 'nicoleladmiral', 'alfredmacquart']","['gore', 'butcher', 'meat', 'slaughterhouse', 'animalabuse', 'animalcruelty', 'animalslaughter', 'skinning', 'abattoir', 'shortfilm', 'shockumentary']"
71462,"Cove, The (2009)",Documentary,,1313104,23128.0,louiepsihoyos,"['haydenpanettiere', 'joechisholm', 'mandy-raecruikshank']","['dyinganddeath', 'japan', 'suffering', 'ocean', 'dolphin', 'nationalism', 'whaling', 'expose', 'fishingboat', 'activist', 'cove']"
71464,"Serious Man, A (2009)",Comedy|Drama,,1019452,12573.0,ethancoen,"['michaelstuhlbarg', 'richardkind', 'fredmelamed']","['dreams', 'midlifecrisis', 'professor', 'minnesota', 'darkcomedy', 'rabbi', 'barmitzvah', 'marijuana', 'morality', 'jewishamerican', 'bribery', 'schoolbus', 'bribe', 'jewishfamily', 'physicsprofessor', '1960s', 'ethics', 'transistorradio', 'nightmares', 'flirtyneighbor']"
71466,City Island (2009),Comedy|Drama,,1174730,28053.0,raymonddefelitta,"['andygarcía', 'juliannamargulies', 'stevenstrait']","['fetishism', 'stripper', 'familysecrets', 'dysfunctionalfamily', 'prisonguard', 'convict', 'audition', 'chubbywoman', 'extramaritalaffair', 'bronx,newyorkcity', 'actinglesson']"
71468,Ink (2009),Action|Fantasy|Sci-Fi,,1071804,24869.0,jaminwinans,"['christophersorenkelly', 'jessicaduffy', 'quinnhunchar']","['parentchildrelationship', 'supernatural', 'incubus', 'absurd']"
71484,Metropia (2009),Animation|Sci-Fi,,985058,36800.0,tariksaleh,"['vincentgallo', 'juliettelewis', 'udokier']","['mindcontrol', 'future', 'dystopia', 'adultanimation']"
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,narrativepisstake,419724,23127.0,robzombie,"['tompapa', 'joealaskey', 'kenforee']","['hero', 'monster', 'halloween', 'zombie', 'robot', 'death', 'adultanimation']"
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,,862856,23202.0,michaeldougherty,"['briancox', 'quinnlord', 'annapaquin']","['monster', 'grave', 'halloween', 'paranormalphenomena', 'undead', 'anthology', 'woods', 'serialkiller', 'werewolf', 'corpse', 'schoolbus', 'holidayhorror']"
71518,Whip It (2009),Comedy|Drama,,1172233,22798.0,drewbarrymore,"['elliotpage', 'aliashawkat', 'marciagayharden']","['smalltown', 'sports', 'texas', 'femalefriendship', 'comingofage', 'rollerderby', 'austin,texas', 'duringcreditsstinger', 'womandirector', 'exhilarated']"
71520,"Invention of Lying, The (2009)",Comedy,,1058017,23082.0,rickygervais,"['rickygervais', 'jennifergarner', 'louisc.k.']","['lie', 'religion', 'lies']"
71530,Surrogates (2009),Action|Sci-Fi|Thriller,,986263,19959.0,jonathanmostow,"['brucewillis', 'radhamitchell', 'rosamundpike']","['future', 'clone', 'dystopia', 'basedoncomic', 'murder', 'robot', 'questioning', 'intense']"
71535,Zombieland (2009),Action|Comedy|Horror,billmurray darkcomedy emmastone funny jesseeisenberg woodyharrelson,1156398,19908.0,rubenfleischer,"['jesseeisenberg', 'woodyharrelson', 'emmastone']","['washingtondc,usa', 'siblingrelationship', 'circus', 'post-apocalypticfuture', 'gore', 'parody', 'roadtrip', 'zombie', 'survivalhorror', 'amusementpark', 'twinkie', 'bodycount', 'zombification', 'disposingofadeadbody', 'loner', 'aftercreditsstinger', 'zombieapocalypse', 'satirical', 'fearofclowns', 'absurd', 'dramatic', 'hilarious', 'enthusiastic', 'exhilarated', 'foreboding', 'frightened', 'sarcastic']"
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,,1018818,18176.0,brettsimon,"['reecethompson', 'mischabarton', 'brucewillis']",[]
71579,"Education, An (2009)",Drama|Romance,,1174732,24684.0,lonescherfig,"['careymulligan', 'petersarsgaard', 'dominiccooper']","['adolescence', 'parentchildrelationship', 'agedifference', 'self-discovery', 'comingofage', 'love', 'basedonmemoirorautobiography', 'loveaffair', 'family', 'womandirector', 'teenagelife', 'cautionary']"
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,,1035736,11156.0,annefontaine,"['audreytautou', 'benoîtpoelvoorde', 'alessandronivola']","['basedonnovelorbook', 'basedontruestory', 'fashiondesigner', 'wealth', 'perioddrama', 'socialstatus', 'womandirector', '1900s', 'belleepoque', '1890s']"
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,,1333634,26763.0,andersøstergaard,"['georgew.bush', 'komuang', 'aungsansuukyi']",[]
71668,Couples Retreat (2009),Comedy|Romance,,1078940,19899.0,peterbillingsley,"['vincevaughn', 'jasonbateman', 'jonfavreau']","['island', 'marriedcouple', 'tahiti', 'couplestherapy', 'love', 'beautifulwoman', 'divorce', 'divorcee', 'tropical', 'aftercreditsstinger', 'duringcreditsstinger', 'frenchpolynesia']"
71732,I Sell the Dead (2008),Comedy|Horror,,902290,21910.0,glennmcquaid,"['dominicmonaghan', 'larryfessenden', 'ronperlman']","['vampire', 'grave', 'undead', 'alien', 'graverobber']"
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,,386117,16523.0,spikejonze,"['maxrecords', 'catherinekeener', 'jamesgandolfini']","['creature', ""basedonchildren'sbook"", ""children'sbook"", 'lying', 'overflowingwithimagination', ""children'sperspectives"", 'mauricesendak']"
71810,Legionnaire (1998),Action|Adventure|Drama|War,,126388,3513.0,petermacdonald,"['jean-claudevandamme', 'adewaleakinnuoye-agbaje', 'stevenberkoff']","['shepherd', 'martialarts', 'rebel', 'morocco', 'foreignlegionaire', 'swordfight', 'revenge', 'battlefield', 'gunfight', 'soldier', 'battle', 'desert', 'combat', 'behindenemylines', '1920s', 'actionhero', 'inspirational']"
71823,"New York, I Love You (2009)",Drama|Romance,,808399,12572.0,jiangwen,"['natalieportman', 'haydenchristensen', 'bradleycooper']","['newyorkcity', 'cityportrait', 'romcom', 'anthology', 'womandirector', 'citiesoflove']"
71838,Law Abiding Citizen (2009),Drama|Thriller,,1197624,22803.0,f.garygray,"['jamiefoxx', 'gerardbutler', 'colmmeaney']","['prison', 'assassin', 'philadelphia,pennsylvania', 'bomb', 'secretpassage', 'deal', 'investigation', 'explosion', 'justice', 'criminalmastermind', 'districtattorney', 'courtroom', 'rapeandrevenge', 'vigilantism', 'vigilantejustice']"
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,,1075110,33806.0,felixvangroeningen,"['kennethvanbaeden', 'valentijndhaenens', 'koendegraeve']","['bigfamily', 'alcoholism', 'unclenephewrelationship', 'worldrecord', 'lateforschool', 'overflowingtoilet', 'drinkingcontest', 'unwantedpregnancy']"
71899,Mary and Max (2009),Animation|Comedy|Drama,bittersweet blackcomedy characterstudy darkcomedy friendship loneliness mentalillness philosophical poignant quirky sad sweet touching,978762,24238.0,adamelliot,"['tonicollette', 'philipseymourhoffman', 'barryhumphries']","['australia', 'chocolate', 'approach', 'letter', 'birthmark', 'onlychild', 'bullying', 'friendshipbracelet', 'penpals', 'atheist', 'loneliness', 'stopmotion', 'neighbor', 'phonebook', 'adultanimation', 'unlikelyfriendship', 'correspondence', 'eatingdisorder', ""asperger'ssyndrome""]"
71902,Spread (2009),Drama|Romance,,1186370,19918.0,davidmackenzie,"['ashtonkutcher', 'anneheche', 'margaritalevieva']","['seduction', 'gigolo', 'callboy', 'womanizer']"
71910,"Tournament, The (2009)",Action,,471041,24056.0,scottmann,"['vingrhames', 'robertcarlyle', 'iansomerhalder']","['martialarts', 'assassin', 'fight', 'competition', 'fistfight', 'survival', 'tournament', 'explosion', 'combat', 'prize', 'battleroyale', 'deathgame']"
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,,37193,30506.0,davidbutler,"['bobhope', 'virginiamayo', 'walterbrennan']","['princess', 'ship', 'treasuremap', 'pirate', 'swashbuckler', 'buriedtreasure', 'highseas']"
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,,14646,2973.0,yakovprotazanov,"['yuliyasolntseva', 'igorilyinsky', 'nikolaitsereteli']","['planetmars', 'silentfilm']"
72011,Up in the Air (2009),Drama|Romance,,1193138,22947.0,jasonreitman,"['georgeclooney', 'verafarmiga', 'annakendrick']","['suitcase', 'business', 'omaha', 'lasvegas', 'ontheroad', 'downsizing', 'crosscountry', 'videoconferencing', 'employmenttermination', 'businesstrip', 'airportlounge', 'duringcreditsstinger', 'airline', 'motivationalspeaker', 'publicspeaking', 'laidoff', 'matureromance', 'traveler', 'firedfromajob', 'airportending', 'travelpacking', 'travelgift', 'airtravel', 'frequentflyer']"
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,,96880,44338.0,christophlauenstein,[],"['politics', 'greed', 'surrealism', 'stopmotion', 'selfishness', 'balance', 'fishingpole', 'shortfilm']"
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,,1233227,22804.0,kevingreutert,"['tobinbell', 'costasmandylor', 'markrolston']","['sacrifice', 'sadism', 'fbi', 'apprentice', 'murder', 'torture', 'killer', 'agent', 'death', 'survivalhorror', 'deathmatch', 'aftercreditsstinger', 'mindgame', 'healthcare', 'deathgame', 'foreboding']"
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,,1128075,28422.0,sionsono,"['takahironishijima', 'hikarimitsushima', 'sakuraando']","['transvestite', 'underwear', 'cult', 'love', 'toughgirl', 'japanesegirlhero', 'complex', 'romantic', 'compassionate']"
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,,450405,24418.0,paulweitz,"['chrismassoglia', 'johnc.reilly', 'joshhutcherson']","['basedonnovelorbook', 'vampire', 'spider', 'wolfman', 'bestfriend', 'antidote', 'basedonyoungadultnovel']"
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,,1300851,22821.0,troyduffy,"['seanpatrickflanery', 'normanreedus', 'billyconnolly']","['friendship', 'sheep', 'boston,massachusetts', 'sequel', 'revenge', 'ireland']"
72171,Black Dynamite (2009),Action|Comedy,,1190536,24804.0,scottsanders,"['michaeljaiwhite', 'arseniohall', 'tommydavidson']","['spoof', 'blaxploitationcinema', 'duringcreditsstinger', 'amused']"
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,,475783,14968.0,baejong,"['jungjae-young', 'shinha-kyun', 'kanghye-jung']","['friendship', 'nationalism', 'village', 'koreanwar(1950-53)', 'tragedy', 'soldier', 'massacre', 'military', 'antiwar', 'koreanarmy', 'inter-koreanrelations']"
72224,Gentlemen Broncos (2009),Comedy,badhumor,1161418,22820.0,jaredhess,"['michaelangarano', 'samrockwell', 'jemaineclement']","['writing', 'plagiarism', 'homeschooling', 'aftercreditsstinger', 'duringcreditsstinger']"
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,,432283,10315.0,wesanderson,"['georgeclooney', 'merylstreep', 'jasonschwartzman']","['basedonnovelorbook', 'tree', 'peasant', 'fox', 'affectation', 'cider', 'tale', 'farmlife', 'anthropomorphism', 'revenge', 'stopmotion', 'curious', 'candid', 'philosophical', 'reflective', 'inspirational', 'dramatic', 'witty', 'intense', 'admiring', 'adoring', 'ambiguous', 'euphoric', 'optimistic']"
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,,1067106,17979.0,robertzemeckis,"['jimcarrey', 'garyoldman', 'colinfirth']","['london,england', 'basedonnovelorbook', 'holiday', 'greed', 'victorianengland', 'money', 'ghost', 'lesson', 'christmasmusic', 'moneylender', 'christmas', '19thcentury', 'scrooge', 'christmaseve', 'xmaseve']"
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,,1286130,105077.0,edwardjamesolmos,"['edwardjamesolmos', 'deanstockwell', 'michaeltrucco']","['fighterpilot', 'bodydouble', 'humanheart', 'battlestargalactica', 'basedontvseries']"
72330,"Private Lives of Pippa Lee, The (2009)",Drama,,1134629,4475.0,rebeccamiller,"['robinwright', 'alanarkin', 'keanureeves']","['senseofguilt', 'agedifference', 'marriage', 'romcom', 'terminalillness', 'neighbor', 'womandirector', 'publisher']"
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,,1425244,24480.0,petersohn,"['tonyfucile', 'loririchardson']","['baby', 'americanfootball', 'alligator', 'cloud', 'eel', 'bone', 'dog', 'stork', 'thunder', 'porcupine', 'kids', 'shortfilm']"
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,,1190080,14161.0,rolandemmerich,"['johncusack', 'amandapeet', 'chiwetelejiofor']","['raceagainsttime', 'mayacivilization', 'civilization', 'naturaldisaster', 'earthquake', 'endoftheworld', 'disaster', 'apocalypse', 'destruction', 'volcaniceruption', 'flood', 'disastermovie', 'ark', 'solar', 'anxious', '2010s', 'cautionary', 'dramatic', 'tense']"
72395,Precious (2009),Drama,,929632,25793.0,leedaniels,"['gaboureysidibe', ""mo'nique"", 'paulapatton']","['rape', 'aids', 'illiteracy', 'unwillinglypregnant', 'balloon', 'school', 'crying', 'motorcycle', 'cynical', 'harlem,newyorkcity', 'angry', 'aggressive', 'frantic', '1980s', 'abusivemother', 'desperate', 'furious', 'apathetic', 'callous', 'derogatory', 'enraged', 'frightened', 'frustrated', 'harsh', 'horrified']"
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,,1095217,11699.0,wernerherzog,"['nicolascage', 'evamendes', 'valkilmer']","['policebrutality', 'corruption', 'gambling', 'blackmail', 'neworleans,louisiana', 'hallucination', 'organizedcrime', 'shootout', 'drugdealing', 'policecorruption', 'cynical', 'policeman', 'blunt', 'illegaldrugs', 'murderinvestigation', 'hurricanekatrina', 'neo-noir', 'frantic', 'absurd', 'hilarious', 'bewildered', 'mocking']"
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,,1259571,18239.0,chrisweitz,"['kristenstewart', 'robertpattinson', 'taylorlautner']","['moon', 'basedonnovelorbook', 'vampire', 'teenmovie', 'werewolf', 'interspeciesromance', 'basedonyoungadultnovel', 'supernaturalpower', 'goodversusevil', 'vampirehumanlove']"
72424,Derailed (2002),Action|Thriller,,298296,17774.0,bobmisiorowski,"['jean-claudevandamme', 'tomasarana', 'lauraharring']","['martialarts', 'biologicalweapon', 'chase', 'antihero', 'betrayal', 'train', 'terrorism', 'explosion', 'trainexplosion', 'governmentagent', 'runawaytrain', 'actionhero']"
72479,"Messenger, The (2009)",Drama|Romance|War,,790712,28089.0,orenmoverman,"['benfoster', 'woodyharrelson', 'jenamalone']","['bereavement', 'wounded', 'soldier', 'iraqwar', 'casualtyofwar', 'warwidow']"
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,,1186367,22832.0,jamesmcteigue,"['rain', 'naomieharris', 'sungkang']","['martialarts', 'assassin', 'assassination', 'ninjafighter', 'gore', 'stickfighting', 'sensei', 'revenge', 'ninja', 'bloodyfight', 'chopsocky', 'ninjutsu', 'kusarigama']"
72554,Cell 211 (Celda 211) (2009),Action|Drama,,1242422,33273.0,danielmonzón,"['luistosar', 'albertoammann', 'antonioresines']","['suicide', 'husbandwiferelationship', 'basedonnovelorbook', 'pregnancy', 'prisoncell', 'penitentiary', 'prisonguard', 'flashback', 'jail', 'etaterroristgroup', 'walkietalkie', 'prisonriot', 'surveillancecamera', 'wristslitting', 'gagged', 'violence']"
72591,"Patriot, The (1998)",Action|Thriller,,120786,6058.0,deansemler,"['stevenseagal', 'gailardsartain', 'silasweirmitchell']",[]
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,,1543920,34003.0,lloydgoldfine,"['michaelsinterniklaas', 'waynegrayson', 'samriegel']","['newyorkcity', 'martialarts', 'hero', 'siblingrelationship', 'crimefighter', 'mutant', 'pizza', 'turtle', 'basedoncomic', 'alien', 'ninja', 'katanasword', 'parallelworld', 'sewer', 'supervillain', 'seriesfinale', 'basedontvseries', 'crossover']"
72603,Merry Madagascar (2009),Animation,,1526300,25472.0,davidsoren,"['benstiller', 'chrisrock', 'davidschwimmer']","['amnesia', 'holiday', 'lion', 'hippopotamus', 'giraffe', 'penguin', 'cartoon', 'zebra', 'slapstickcomedy', 'madagascar', 'animals', 'lemur', 'christmas', 'talkinganimal']"
72605,Brothers (2009),Drama|Thriller|War,,765010,7445.0,jimsheridan,"['tobeymaguire', 'jakegyllenhaal', 'natalieportman']","['siblingrelationship', 'lossoflovedone', 'brother-in-law', 'afghanistanwar(2001-2021)', 'remake', 'sister-in-law', 'wistful']"
72624,Garage (2007),Drama,,878674,18595.0,lennyabrahamson,"['patshortt', 'johnkeogh', 'anne-marieduff']","['gasstation', 'village', 'garage', 'ireland', 'solitude']"
72641,"Blind Side, The  (2009)",Drama,,878804,22881.0,johnleehancock,"['sandrabullock', 'timmcgraw', 'quintonaaron']","['sports', 'americanfootball', 'adoption', 'privateschool', 'education', 'basedontruestory', 'memphis,tennessee', 'duringcreditsstinger', 'christian', 'highschoolamericanfootball']"
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,,238414,15400.0,billspeers,"['kelseygrammer', 'wayneallwine', 'russitaylor']","['winter', 'anthology', 'timeloop', 'snowing', 'womandirector', 'christmas']"
